"","MState","MAge","Myear","MPlace","Enc_1995","Enc_1996","Enc_1997","Enc_1998","Enc_1999","Enc_2000","Enc_2001","Enc_2002","Enc_2003","Enc_2004","Enc_2005","Enc_2006","Enc_2007","Enc_2008","Enc_2009","Enc_2010","Enc_2011","Enc_2012","Enc_2013","Enc_2014","Enc_2015","Enc_2016","Enc_2017","Ch","Ad","uin"
"1617","Aa","2+",2008,"Bodskär","0","0","0","0","0","0","0","0","0","0","0","0","0","62","0","0","81","81","0","0","81","0","0",0,1,"ABE  112"
"1618",NA,"2+",2008,"Kalken","0","0","0","0","0","0","0","0","0","0","0","0","0","17","0","0","0","0","0","0","0","0","0",0,6,NA
"1619","Aa","2+",2008,"Kalken","0","0","0","0","0","0","0","0","0","0","0","0","0","17","0","0","0","0","0","0","0","18","0",0,1,"ABE  255"
"1620","Aa","2+",2008,"Kalken","0","0","0","0","0","0","0","0","0","0","0","0","0","17","0","0","0","0","0","88","0","0","0",0,1,"ABE  252"
"1621","Aa","2+",2008,"Kalken","0","0","0","0","0","0","0","0","0","0","0","0","0","17","0","0","0","0","18","0","0","0","0",0,1,"ABE  272"
"1622","Aa","2+",2008,"Kalken","0","0","0","0","0","0","0","0","0","0","0","0","0","17","0","0","0","0","18","18","0","0","0",0,1,"ABE  271"
"1623","Aa","2+",2008,"Kalken","0","0","0","0","0","0","0","0","0","0","0","0","0","17","0","0","0","18","18","0","0","18","18",0,1,"ABE  251"
"1624","Aa","2+",2008,"Kalken","0","0","0","0","0","0","0","0","0","0","0","0","0","17","0","0","18","0","0","0","0","0","0",0,1,"ABE  253"
"1625","Aa","2+",2008,"Kalken","0","0","0","0","0","0","0","0","0","0","0","0","0","17","0","0","30","0","0","0","0","0","0",0,1,"ABE  250"
"1626","Aa","2+",2008,"Kalken","0","0","0","0","0","0","0","0","0","0","0","0","0","17","18","0","18","18","0","0","0","0","0",0,1,"ABE  258"
"1628","Aa","2+",2008,"Lillö","0","0","0","0","0","0","0","0","0","0","0","0","0","29","30","30","30","0","30","0","0","30","0",0,1,"ABE  201"
"1629",NA,"2+",2008,"Österskär","0","0","0","0","0","0","0","0","0","0","0","0","0","80","0","0","0","0","0","0","0","0","0",0,12,NA
"1630","Aa","2+",2008,"Österskär","0","0","0","0","0","0","0","0","0","0","0","0","0","80","0","0","0","0","0","81","0","81","0",0,1,"ABE  237"
"1631","Aa","2+",2008,"Österskär","0","0","0","0","0","0","0","0","0","0","0","0","0","80","0","0","0","0","0","81","81","0","0",0,1,"ABE  246"
"1632","Aa","2+",2008,"Österskär","0","0","0","0","0","0","0","0","0","0","0","0","0","80","0","0","0","81","0","0","0","0","0",0,1,"ABE  212"
"1633","Aa","2+",2008,"Österskär","0","0","0","0","0","0","0","0","0","0","0","0","0","80","0","0","0","81","0","0","0","0","0",0,1,"ABE  213"
"1634","Aa","2+",2008,"Österskär","0","0","0","0","0","0","0","0","0","0","0","0","0","80","0","0","0","81","81","0","0","0","0",0,1,"ABE  248"
"1635","Aa","2+",2008,"Österskär","0","0","0","0","0","0","0","0","0","0","0","0","0","80","0","0","81","0","0","0","0","0","0",0,1,"ABE  242"
"1636","Aa","2+",2008,"Österskär","0","0","0","0","0","0","0","0","0","0","0","0","0","80","0","0","81","81","0","0","0","0","0",0,1,"ABE  215"
"1637","Aa","2+",2008,"Österskär","0","0","0","0","0","0","0","0","0","0","0","0","0","80","0","81","0","0","0","81","0","0","0",0,1,"ABE  216"
"1638","Aa","2+",2008,"Österskär","0","0","0","0","0","0","0","0","0","0","0","0","0","80","0","81","0","0","81","0","82","0","81",0,1,"ABE  239"
"1639","Aa","2+",2008,"Österskär","0","0","0","0","0","0","0","0","0","0","0","0","0","80","81","0","0","0","0","0","0","0","0",0,1,"ABE  217"
"1640","Aa","2+",2008,"Österskär","0","0","0","0","0","0","0","0","0","0","0","0","0","80","81","0","0","0","0","0","0","0","0",0,1,"ABE  244"
"1642",NA,"2+",2008,"Söderskär","0","0","0","0","0","0","0","0","0","0","0","0","0","47","0","0","0","0","0","0","0","0","0",0,7,NA
"1643","Aa","2+",2008,"Söderskär","0","0","0","0","0","0","0","0","0","0","0","0","0","47","0","0","0","0","0","0","48","0","0",0,1," 9036731"
"1644","Aa","2+",2008,"Söderskär","0","0","0","0","0","0","0","0","0","0","0","0","0","47","0","0","0","0","0","24","0","0","0",0,1," 9036738"
"1645","Aa","2+",2008,"Söderskär","0","0","0","0","0","0","0","0","0","0","0","0","0","47","0","0","0","0","0","48","0","0","0",0,1," 9036736"
"1646","Aa","2+",2008,"Söderskär","0","0","0","0","0","0","0","0","0","0","0","0","0","47","0","0","0","0","0","48","0","0","0",0,1," 9036737"
"1647","Aa","2+",2008,"Söderskär","0","0","0","0","0","0","0","0","0","0","0","0","0","47","0","0","0","0","0","48","48","48","0",0,1," 9036732"
"1648","Aa","2+",2008,"Söderskär","0","0","0","0","0","0","0","0","0","0","0","0","0","47","0","81","81","0","0","0","0","0","0",0,1," 9036739"
"1650",NA,"2+",2008,"Stridsbådan","0","0","0","0","0","0","0","0","0","0","0","0","0","11","0","0","0","0","0","0","0","0","0",0,11,NA
"1651","Aa","2+",2008,"Stridsbådan","0","0","0","0","0","0","0","0","0","0","0","0","0","11","0","0","0","0","12","0","0","0","0",0,1,"ABA  873"
"1652","Aa","2+",2008,"Stridsbådan","0","0","0","0","0","0","0","0","0","0","0","0","0","11","0","0","30","0","30","30","0","0","0",0,1,"ABA  184"
"1653","Aa","2+",2008,"Stridsbådan","0","0","0","0","0","0","0","0","0","0","0","0","0","11","0","0","12","0","0","0","0","12","12",0,1,"ABA  870"
"1654","Aa","2+",2008,"Stridsbådan","0","0","0","0","0","0","0","0","0","0","0","0","0","11","0","0","12","0","12","12","12","0","0",0,1,"ABA  871"
"1655","Aa","2+",2008,"Stridsbådan","0","0","0","0","0","0","0","0","0","0","0","0","0","11","0","12","0","0","0","0","0","0","12",0,1,"ABA  894"
"1656","Aa","2+",2008,"Stridsbådan","0","0","0","0","0","0","0","0","0","0","0","0","0","11","0","12","0","0","0","0","0","0","12",0,1,"ABA  896"
"1657","Aa","2+",2008,"Stridsbådan","0","0","0","0","0","0","0","0","0","0","0","0","0","11","0","12","0","0","12","12","0","64","0",0,1,"ABA  185"
"1658","Aa","2+",2008,"Stridsbådan","0","0","0","0","0","0","0","0","0","0","0","0","0","11","6","0","0","0","0","0","0","0","0",0,1,"ABA  895"
"1659","Aa","2+",2008,"Stridsbådan","0","0","0","0","0","0","0","0","0","0","0","0","0","11","12","0","0","0","0","0","0","0","0",0,1,"ABA  872"
"1660",NA,"2+",2008,"Västerskär","0","0","0","0","0","0","0","0","0","0","0","0","0","41","0","0","0","0","0","0","0","0","0",0,16,NA
"1661","Aa","2+",2008,"Västerskär","0","0","0","0","0","0","0","0","0","0","0","0","0","41","0","0","0","0","0","0","0","64","0",0,1,"ABE  144"
"1662","Aa","2+",2008,"Västerskär","0","0","0","0","0","0","0","0","0","0","0","0","0","41","0","0","0","0","0","0","18","0","18",0,1,"ABE  134"
"1663","Aa","2+",2008,"Västerskär","0","0","0","0","0","0","0","0","0","0","0","0","0","41","0","0","0","0","0","0","36","0","0",0,1,"ABE  122"
"1664","Aa","2+",2008,"Västerskär","0","0","0","0","0","0","0","0","0","0","0","0","0","41","0","0","0","0","0","0","42","0","0",0,1,"ABE  138"
"1665","Aa","2+",2008,"Västerskär","0","0","0","0","0","0","0","0","0","0","0","0","0","41","0","0","0","0","0","48","0","0","0",0,1,"ABE  133"
"1666","Aa","2+",2008,"Västerskär","0","0","0","0","0","0","0","0","0","0","0","0","0","41","0","0","0","81","0","0","0","0","0",0,1,"ABE  136"
"1667","Aa","2+",2008,"Västerskär","0","0","0","0","0","0","0","0","0","0","0","0","0","41","0","0","0","42","0","0","0","0","0",0,1,"ABE  130"
"1668","Aa","2+",2008,"Västerskär","0","0","0","0","0","0","0","0","0","0","0","0","0","41","0","0","0","42","0","0","0","0","0",0,1,"ABE  148"
"1669","Aa","2+",2008,"Västerskär","0","0","0","0","0","0","0","0","0","0","0","0","0","41","0","0","0","42","42","42","42","0","0",0,1,"ABE  149"
"1670","Aa","2+",2008,"Västerskär","0","0","0","0","0","0","0","0","0","0","0","0","0","41","0","0","42","0","0","0","0","0","0",0,1,"ABE  139"
"1671","Aa","2+",2008,"Västerskär","0","0","0","0","0","0","0","0","0","0","0","0","0","41","0","0","0","0","0","0","0","0","0",0,1,"ABE  145"
"1672","Aa","2+",2008,"Västerskär","0","0","0","0","0","0","0","0","0","0","0","0","0","41","0","30","0","0","0","0","0","0","0",0,1,"ABE  140"
"1673","Aa","2+",2008,"Västerskär","0","0","0","0","0","0","0","0","0","0","0","0","0","41","0","42","42","0","0","0","0","0","42",0,1,"ABE  124"
"1674","Aa","2+",2008,"Västerskär","0","0","0","0","0","0","0","0","0","0","0","0","0","41","42","0","0","0","0","42","0","0","0",0,1,"ABE  129"
"1675","Aa","2+",2008,"Västerskär","0","0","0","0","0","0","0","0","0","0","0","0","0","41","42","0","0","42","0","0","0","0","0",0,1,"ABE  142"
"1676",NA,"2+",2009,"Abborren","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5","0","0","0","0","0","0","0","0",0,4,NA
"1677","Aa","2+",2009,"Abborren","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5","0","0","0","0","12","12","12","0",0,1,"ABE  433"
"1678","Aa","2+",2009,"Abborren","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5","0","0","0","6","0","0","0","0",0,1,"ABE  437"
"1679","Aa","2+",2009,"Abborren","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5","0","0","0","6","6","0","0","6",0,1,"ABE  436"
"1680","Aa","2+",2009,"Abborren","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5","0","6","0","0","0","0","0","0",0,1,"ABE  560"
"1681","Aa","2+",2009,"Abborren","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5","6","0","0","0","0","0","0","0",0,1,"ABE  438"
"1682",NA,"2+",2009,"Bodskär","0","0","0","0","0","0","0","0","0","0","0","0","0","0","62","0","0","0","0","0","0","0","0",0,10,NA
"1683","Aa","2+",2009,"Bodskär","0","0","0","0","0","0","0","0","0","0","0","0","0","0","62","0","0","0","0","0","0","64","0",0,1,"ABE  804"
"1684","Aa","2+",2009,"Bodskär","0","0","0","0","0","0","0","0","0","0","0","0","0","0","62","0","0","0","0","0","63","0","0",0,1,"ABE  568"
"1685","Aa","2+",2009,"Bodskär","0","0","0","0","0","0","0","0","0","0","0","0","0","0","62","0","0","42","0","0","42","0","0",0,1,"ABE  803"
"1686",NA,"2+",2009,"Kalken","0","0","0","0","0","0","0","0","0","0","0","0","0","0","17","0","0","0","0","0","0","0","0",0,64,NA
"1687","Aa","2+",2009,"Kalken","0","0","0","0","0","0","0","0","0","0","0","0","0","0","17","0","0","0","0","0","0","0","18",0,1,"ABE  404"
"1688","Aa","2+",2009,"Kalken","0","0","0","0","0","0","0","0","0","0","0","0","0","0","17","0","0","0","0","0","0","0","18",0,1,"ABE  443"
"1689","Aa","2+",2009,"Kalken","0","0","0","0","0","0","0","0","0","0","0","0","0","0","17","0","0","0","0","0","0","0","18",0,1,"ABE  448"
"1690","Aa","2+",2009,"Kalken","0","0","0","0","0","0","0","0","0","0","0","0","0","0","17","0","0","0","0","0","0","18","0",0,1,"ABE  406"
"1691","Aa","2+",2009,"Kalken","0","0","0","0","0","0","0","0","0","0","0","0","0","0","17","0","0","0","0","0","0","18","0",0,1,"ABE  462"
"1692","Aa","2+",2009,"Kalken","0","0","0","0","0","0","0","0","0","0","0","0","0","0","17","0","0","0","0","0","18","0","0",0,1,"ABE  296"
"1693","Aa","2+",2009,"Kalken","0","0","0","0","0","0","0","0","0","0","0","0","0","0","17","0","0","0","0","0","18","0","0",0,1,"ABE  297"
"1694","Aa","2+",2009,"Kalken","0","0","0","0","0","0","0","0","0","0","0","0","0","0","17","0","0","0","0","0","18","0","0",0,1,"ABE  407"
"1695","Aa","2+",2009,"Kalken","0","0","0","0","0","0","0","0","0","0","0","0","0","0","17","0","0","0","0","0","18","0","18",0,1,"ABE  233"
"1696","Aa","2+",2009,"Kalken","0","0","0","0","0","0","0","0","0","0","0","0","0","0","17","0","0","0","0","0","18","0","18",0,1,"ABE  299"
"1697","Aa","2+",2009,"Kalken","0","0","0","0","0","0","0","0","0","0","0","0","0","0","17","0","0","0","0","18","0","0","0",0,1,"ABE  468"
"1698","Aa","2+",2009,"Kalken","0","0","0","0","0","0","0","0","0","0","0","0","0","0","17","0","0","0","18","0","0","0","0",0,1,"ABE  288"
"1699","Aa","2+",2009,"Kalken","0","0","0","0","0","0","0","0","0","0","0","0","0","0","17","0","0","0","18","0","0","0","0",0,1,"ABE  291"
"1700","Aa","2+",2009,"Kalken","0","0","0","0","0","0","0","0","0","0","0","0","0","0","17","0","0","0","18","0","18","0","0",0,1,"ABE  440"
"1701","Aa","2+",2009,"Kalken","0","0","0","0","0","0","0","0","0","0","0","0","0","0","17","0","0","0","18","0","18","18","0",0,1,"AAK  877"
"1702","Aa","2+",2009,"Kalken","0","0","0","0","0","0","0","0","0","0","0","0","0","0","17","0","0","0","18","18","0","18","18",0,1,"ABE  453"
"1703","Aa","2+",2009,"Kalken","0","0","0","0","0","0","0","0","0","0","0","0","0","0","17","0","0","18","0","0","0","0","0",0,1,"ABE  263"
"1704","Aa","2+",2009,"Kalken","0","0","0","0","0","0","0","0","0","0","0","0","0","0","17","0","0","18","0","0","0","18","0",0,1,"ABE  431"
"1705","Aa","2+",2009,"Kalken","0","0","0","0","0","0","0","0","0","0","0","0","0","0","17","0","0","18","0","0","0","18","18",0,1,"ABE  278"
"1706","Aa","2+",2009,"Kalken","0","0","0","0","0","0","0","0","0","0","0","0","0","0","17","0","0","18","0","0","18","0","0",0,1,"ABE  281"
"1707","Aa","2+",2009,"Kalken","0","0","0","0","0","0","0","0","0","0","0","0","0","0","17","0","0","18","0","18","18","0","0",0,1,"ABE  276"
"1708","Aa","2+",2009,"Kalken","0","0","0","0","0","0","0","0","0","0","0","0","0","0","17","0","0","18","18","0","18","18","0",0,1,"ABE  295"
"1709","Aa","2+",2009,"Kalken","0","0","0","0","0","0","0","0","0","0","0","0","0","0","17","0","0","18","18","18","0","18","0",0,1,"ABE  279"
"1710","Aa","2+",2009,"Kalken","0","0","0","0","0","0","0","0","0","0","0","0","0","0","17","0","0","18","18","18","0","18","0",0,1,"ABE  283"
"1711","Aa","2+",2009,"Kalken","0","0","0","0","0","0","0","0","0","0","0","0","0","0","17","0","18","0","0","0","0","0","0",0,1,"AAK  875"
"1712","Aa","2+",2009,"Kalken","0","0","0","0","0","0","0","0","0","0","0","0","0","0","17","0","18","0","0","0","0","0","0",0,1,"ABE  264"
"1713","Aa","2+",2009,"Kalken","0","0","0","0","0","0","0","0","0","0","0","0","0","0","17","0","18","0","0","0","0","0","0",0,1,"ABE  451"
"1714","Aa","2+",2009,"Kalken","0","0","0","0","0","0","0","0","0","0","0","0","0","0","17","0","18","0","0","0","0","0","0",0,1,"ABE  455"
"1715","Aa","2+",2009,"Kalken","0","0","0","0","0","0","0","0","0","0","0","0","0","0","17","0","18","0","0","0","0","0","0",0,1,"ABE  466"
"1716","Aa","2+",2009,"Kalken","0","0","0","0","0","0","0","0","0","0","0","0","0","0","17","0","18","0","0","0","0","0","18",0,1,"ABE  449"
"1717","Aa","2+",2009,"Kalken","0","0","0","0","0","0","0","0","0","0","0","0","0","0","17","0","18","0","0","18","0","18","0",0,1,"ABE  467"
"1718","Aa","2+",2009,"Kalken","0","0","0","0","0","0","0","0","0","0","0","0","0","0","17","0","18","0","0","18","18","0","18",0,1,"ABE  235"
"1719","Aa","2+",2009,"Kalken","0","0","0","0","0","0","0","0","0","0","0","0","0","0","17","0","18","0","18","0","0","0","0",0,1,"ABE  405"
"1720","Aa","2+",2009,"Kalken","0","0","0","0","0","0","0","0","0","0","0","0","0","0","17","0","18","0","18","0","18","18","0",0,1,"ABE  234"
"1721","Aa","2+",2009,"Kalken","0","0","0","0","0","0","0","0","0","0","0","0","0","0","17","0","18","18","0","0","0","0","0",0,1,"ABE  265"
"1722","Aa","2+",2009,"Kalken","0","0","0","0","0","0","0","0","0","0","0","0","0","0","17","0","18","18","0","0","0","0","0",0,1,"ABE  293"
"1723","Aa","2+",2009,"Kalken","0","0","0","0","0","0","0","0","0","0","0","0","0","0","17","0","18","18","0","0","0","0","0",0,1,"ABE  402"
"1724","Aa","2+",2009,"Kalken","0","0","0","0","0","0","0","0","0","0","0","0","0","0","17","0","18","18","0","0","0","0","18",0,1,"ABE  267"
"1725","Aa","2+",2009,"Kalken","0","0","0","0","0","0","0","0","0","0","0","0","0","0","17","0","18","18","0","0","0","0","18",0,1,"ABE  268"
"1726","Aa","2+",2009,"Kalken","0","0","0","0","0","0","0","0","0","0","0","0","0","0","17","0","18","18","36","0","0","0","18",0,1,"ABE  230"
"1727","Aa","2+",2009,"Kalken","0","0","0","0","0","0","0","0","0","0","0","0","0","0","17","18","0","0","0","0","0","0","0",0,1,"ABE  261"
"1728","Aa","2+",2009,"Kalken","0","0","0","0","0","0","0","0","0","0","0","0","0","0","17","18","0","0","0","0","0","0","0",0,1,"ABE  277"
"1729","Aa","2+",2009,"Kalken","0","0","0","0","0","0","0","0","0","0","0","0","0","0","17","18","0","18","0","0","0","0","0",0,1,"ABE  456"
"1730",NA,"2+",2009,"Lillö","0","0","0","0","0","0","0","0","0","0","0","0","0","0","29","0","0","0","0","0","0","0","0",0,9,NA
"1731","Aa","2+",2009,"Lillö","0","0","0","0","0","0","0","0","0","0","0","0","0","0","29","0","0","0","0","0","30","0","0",0,1,"ABE  410"
"1732","Aa","2+",2009,"Lillö","0","0","0","0","0","0","0","0","0","0","0","0","0","0","29","0","0","30","0","0","0","0","0",0,1,"ABE  423"
"1733","Aa","2+",2009,"Lillö","0","0","0","0","0","0","0","0","0","0","0","0","0","0","29","0","0","30","0","30","30","30","0",0,1,"ABE  413"
"1734","Aa","2+",2009,"Lillö","0","0","0","0","0","0","0","0","0","0","0","0","0","0","29","0","30","0","30","0","30","0","0",0,1,"ABE  421"
"1735","Aa","2+",2009,"Lillö","0","0","0","0","0","0","0","0","0","0","0","0","0","0","29","30","0","30","0","0","30","30","30",0,1,"ABE  420"
"1736","Aa","2+",2009,"Lillö","0","0","0","0","0","0","0","0","0","0","0","0","0","0","29","30","30","0","0","0","0","0","0",0,1,"ABE  422"
"1737",NA,"2+",2009,"Österskär","0","0","0","0","0","0","0","0","0","0","0","0","0","0","80","0","0","0","0","0","0","0","0",0,16,NA
"1738","Aa","2+",2009,"Österskär","0","0","0","0","0","0","0","0","0","0","0","0","0","0","80","0","0","0","0","0","0","0","64",0,1,"ABE  821"
"1739","Aa","2+",2009,"Österskär","0","0","0","0","0","0","0","0","0","0","0","0","0","0","80","0","0","0","0","0","0","64","0",0,1,"ABE  823"
"1740","Aa","2+",2009,"Österskär","0","0","0","0","0","0","0","0","0","0","0","0","0","0","80","0","0","0","0","0","64","0","64",0,1,"ABE  815"
"1741","Aa","2+",2009,"Österskär","0","0","0","0","0","0","0","0","0","0","0","0","0","0","80","0","0","0","0","0","82","0","81",0,1,"ABE  812"
"1742","Aa","2+",2009,"Österskär","0","0","0","0","0","0","0","0","0","0","0","0","0","0","80","0","0","0","0","0","48","48","48",0,1,"ABE  827"
"1743","Aa","2+",2009,"Österskär","0","0","0","0","0","0","0","0","0","0","0","0","0","0","80","0","0","0","0","0","42","0","0",0,1,"ABE  825"
"1744","Aa","2+",2009,"Österskär","0","0","0","0","0","0","0","0","0","0","0","0","0","0","80","0","0","0","0","48","48","0","0",0,1,"ABE  818"
"1745","Aa","2+",2009,"Österskär","0","0","0","0","0","0","0","0","0","0","0","0","0","0","80","0","0","0","81","0","0","0","0",0,1,"ABE  837"
"1746","Aa","2+",2009,"Österskär","0","0","0","0","0","0","0","0","0","0","0","0","0","0","80","0","0","0","81","81","82","0","0",0,1,"ABE  828"
"1747","Aa","2+",2009,"Österskär","0","0","0","0","0","0","0","0","0","0","0","0","0","0","80","0","0","0","81","81","81","81","0",0,1,"ABE  848"
"1748","Aa","2+",2009,"Österskär","0","0","0","0","0","0","0","0","0","0","0","0","0","0","80","0","0","81","81","81","83","0","81",0,1,"ABE  822"
"1749","Aa","2+",2009,"Österskär","0","0","0","0","0","0","0","0","0","0","0","0","0","0","80","0","81","0","81","0","0","81","0",0,1,"ABE  847"
"1750","Aa","2+",2009,"Österskär","0","0","0","0","0","0","0","0","0","0","0","0","0","0","80","0","81","81","0","0","0","0","0",0,1,"ABE  228"
"1751","Aa","2+",2009,"Österskär","0","0","0","0","0","0","0","0","0","0","0","0","0","0","80","0","81","81","0","81","0","0","0",0,1,"ABE  838"
"1752","Aa","2+",2009,"Österskär","0","0","0","0","0","0","0","0","0","0","0","0","0","0","80","0","81","81","81","81","0","0","0",0,1,"ABE  845"
"1753","Aa","2+",2009,"Österskär","0","0","0","0","0","0","0","0","0","0","0","0","0","0","80","0","42","81","0","0","81","0","81",0,1,"ABE  836"
"1754","Aa","2+",2009,"Österskär","0","0","0","0","0","0","0","0","0","0","0","0","0","0","80","81","0","0","0","0","0","0","0",0,1,"ABE  813"
"1755","Aa","2+",2009,"Österskär","0","0","0","0","0","0","0","0","0","0","0","0","0","0","80","81","0","0","81","81","0","0","0",0,1,"ABE  810"
"1756","Aa","2+",2009,"Österskär","0","0","0","0","0","0","0","0","0","0","0","0","0","0","80","81","0","81","0","0","0","0","0",0,1,"ABE  831"
"1757","Aa","2+",2009,"Österskär","0","0","0","0","0","0","0","0","0","0","0","0","0","0","80","81","81","0","0","0","0","0","0",0,1,"ABE  850"
"1758","Aa","2+",2009,"Österskär","0","0","0","0","0","0","0","0","0","0","0","0","0","0","80","81","81","0","0","81","0","0","0",0,1,"ABE  843"
